id_aviso,tipo,zona_barrio,precio,superficie,ambientes,dormitorios,banios,antiguedad,cochera,balcon,pileta,fecha_publicacion,latitud,longitud,precio_outlier,superficie_missing
A-147309,Ph,Villa Crespo,1455000.0,54.0,2,1,1,8.0,0,0,0,13/03/2025,-34.611790489205816,-58.434716248150366,0,0
A-826194,Departamento,Caballito,592000.0,46.0,2,1,1,10.0,0,0,0,17/06/2025,-34.61899328009192,-58.43008256266969,0,0
A-470417,Departamento,Nuñez,487000.0,38.0,2,1,1,23.0,0,1,0,29/08/2024,-34.54742529007417,-58.46994347519132,0,0
A-177901,Departamento,Nuñez,2440000.0,121.0,6,5,1,10.0,0,1,0,06/11/2024,-34.55266094902404,-58.450266960462095,0,0
A-960257,Departamento,San Telmo,853000.0,48.0,2,1,1,15.0,0,1,0,21/07/2024,-34.60509505317508,-58.36923719063515,0,0
A-963794,Departamento,Villa Crespo,349000.0,24.0,1,0,1,5.0,0,1,0,22/10/2024,-34.62075345269216,-58.43834736058406,0,0
A-762036,Casa,Villa Urquiza,1823000.0,126.0,4,3,2,6.0,0,0,1,25/03/2025,-34.595870412124235,-58.50005520150355,0,0
A-213336,Departamento,San Telmo,1387500.0,82.0,3,2,2,52.0,1,1,0,12/02/2025,-34.61471643947268,-58.35682245952439,0,0
A-755119,Departamento,San Telmo,726000.0,74.0,3,2,2,23.0,0,0,0,11/02/2024,-34.61186212313273,-58.357354841084934,0,0
A-725318,Departamento,Villa Urquiza,1147000.0,72.0,4,3,3,0.0,0,1,1,20/01/2025,-34.56527463483993,-58.50652402307338,0,0
A-164518,Departamento,Colegiales,310000.0,20.0,2,1,1,11.0,0,1,1,12/03/2025,-34.579057698049176,-58.43422253810177,0,0
A-251074,Ph,Recoleta,928000.0,53.0,2,1,1,39.0,1,0,1,05/04/2025,-34.59715910987851,-58.416658585207976,0,0
A-975498,Departamento,Villa Crespo,876000.0,61.0,3,2,2,14.0,0,0,0,18/05/2024,-34.578588341767,-58.416347070079624,0,0
A-341578,Departamento,Almagro,682500.0,37.0,2,1,1,9.0,1,0,0,03/02/2025,-34.589895761916054,-58.43348894562445,0,0
A-995738,Departamento,Palermo,602000.0,40.0,1,0,1,24.0,0,0,0,25/03/2024,-34.58218358473578,-58.42468183719341,0,0
A-216195,Casa,Flores,662000.0,78.0,3,2,1,4.0,1,1,0,15/04/2024,-34.63080316322791,-58.466466451979,0,0
A-726615,Departamento,Villa Crespo,350000.0,36.0,1,0,1,27.0,0,1,0,01/02/2024,-34.58746917084519,-58.43085338225837,0,0
A-613398,Ph,Colegiales,1172000.0,45.0,2,1,1,0.0,0,0,1,26/03/2025,-34.56851389362611,-58.44242037748216,0,0
A-916610,Departamento,Palermo,686000.0,30.0,1,0,1,9.0,0,0,0,20/08/2025,-34.5623901054178,-58.42242157831428,0,0
A-217621,Departamento,Recoleta,864000.0,32.0,1,0,1,2.0,0,0,0,31/07/2025,-34.58032479086077,-58.403793684826276,0,0
A-174056,Departamento,Colegiales,475000.0,34.0,1,0,1,51.0,0,1,0,21/03/2025,-34.555944116254366,-58.45467841933428,0,0
A-772619,Casa,Palermo,2259000.0,85.0,3,2,2,12.0,1,1,0,29/03/2024,-34.57457047574937,-58.41811413783729,0,0
A-407537,Departamento,Belgrano,513000.0,33.0,1,0,1,24.0,1,1,0,28/09/2024,-34.564496899414216,-58.4419670404113,0,0
A-572327,Casa,Nuñez,2734000.0,108.0,4,3,1,10.0,0,0,0,11/05/2025,-34.555423181183365,-58.46105292950514,0,0
A-875029,Departamento,Palermo,1527000.0,103.0,5,4,3,53.0,0,0,0,22/03/2025,-34.57902083242943,-58.43358075864764,0,0
A-908365,Departamento,San Telmo,1017000.0,46.0,3,2,1,3.0,0,1,0,20/06/2024,-34.6256803502399,-58.3587264040544,0,0
A-426972,Departamento,Almagro,473000.0,35.0,2,1,1,12.0,0,1,0,26/02/2024,-34.58132995835696,-58.41528504110182,0,0
A-809383,Departamento,San Telmo,807000.0,58.0,3,2,2,13.0,0,0,0,10/08/2024,-34.62717739209898,-58.369077637549765,0,0
A-195055,Departamento,Palermo,718500.0,24.0,1,0,1,11.0,0,0,0,10/05/2025,-34.5783419885375,-58.44493153120219,0,0
A-397118,Departamento,Boedo,259000.0,20.0,1,0,1,16.0,0,0,0,30/05/2024,-34.62327268141905,-58.39764716846105,0,0
A-928587,Casa,Almagro,2591000.0,168.0,6,5,4,18.0,0,0,1,05/04/2024,-34.62822781500267,-58.41956720727541,0,0
A-234784,Departamento,Boedo,496000.0,38.0,1,0,1,6.0,1,1,0,14/02/2025,-34.617797203377954,-58.413904713723724,0,0
A-732886,Departamento,San Telmo,1075000.0,70.0,3,2,2,12.0,0,1,0,22/03/2024,-34.59306590508463,-58.36215936551547,0,0
A-381088,Departamento,Boedo,287000.0,20.0,1,0,1,13.0,0,0,0,15/09/2024,-34.63105879538587,-58.42178152013131,0,0
A-930055,Ph,Villa Urquiza,809000.0,50.0,2,1,1,20.0,1,1,0,17/02/2024,-34.55371276635728,-58.48516526906318,0,0
A-801945,Departamento,Villa Crespo,680000.0,59.0,2,1,1,13.0,0,1,0,06/07/2024,-34.59311222347511,-58.435589637345274,0,0
A-438014,Ph,Colegiales,831000.0,58.0,2,1,1,1.0,0,1,0,16/01/2024,-34.59557857687291,-58.47668289001525,0,0
A-587006,Departamento,Colegiales,1184000.0,80.0,4,3,2,17.0,1,0,0,07/02/2024,-34.56755629163667,-58.43529435345623,0,0
A-574381,Ph,Palermo,1797000.0,76.0,2,1,1,5.0,1,0,1,29/06/2025,-34.573283103209015,-58.41065203274658,0,0
A-821774,Departamento,Caballito,663000.0,50.0,2,1,1,2.0,1,1,0,11/03/2024,-34.60810567234755,-58.43979102901202,0,0
A-583152,Departamento,Villa Urquiza,561000.0,36.0,1,0,1,0.0,0,0,0,02/06/2024,-34.59102085192985,-58.50201863767514,0,0
A-802982,Departamento,Boedo,571000.0,32.0,2,1,1,6.0,0,1,0,01/06/2025,-34.613175585326175,-58.39836004739859,0,0
A-871782,Departamento,Almagro,999000.0,50.0,3,2,1,11.0,1,1,0,17/04/2024,-34.61178114651741,-58.40840872534169,0,0
A-866433,Departamento,Nuñez,635000.0,32.0,1,0,1,3.0,0,1,0,10/04/2025,-34.538587833438555,-58.484220985107655,0,0
A-162663,Departamento,Villa Urquiza,787000.0,58.0,3,2,2,26.0,0,1,0,02/06/2024,-34.57758194871214,-58.4831297720623,0,0
A-329133,Ph,San Telmo,490000.0,47.0,2,1,1,10.0,1,0,0,15/10/2024,-34.62192597730254,-58.3709466256018,0,0
A-906867,Departamento,Almagro,251000.0,32.0,1,0,1,45.0,0,1,0,17/03/2024,-34.61390195278906,-58.431245404542864,0,0
A-980140,Departamento,Nunez,1315000.0,73.0,2,1,1,9.0,0,1,0,17/10/2024,-34.539360755035055,-58.461631109994876,0,0
A-951603,Departamento,Boedo,806000.0,65.0,2,1,1,24.0,1,0,0,15/10/2024,-34.65139532469853,-58.40787966662027,0,0
A-104846,Departamento,Colegiales,717000.0,44.0,2,1,1,13.0,0,1,0,24/02/2025,-34.58993625030949,-58.45032207481981,0,0
A-103974,Departamento,Villa Urquiza,873000.0,45.0,2,1,1,8.0,0,1,0,15/01/2024,-34.5871424508095,-58.47512033586457,0,0
A-846675,Departamento,San Telmo,581000.0,38.0,3,2,2,12.0,0,1,0,19/06/2025,-34.633028225319165,-58.34661264180002,0,0
A-527507,Departamento,Flores,476000.0,52.0,1,0,1,10.0,1,0,0,19/05/2025,-34.64055345302075,-58.45831911101145,0,0
A-378883,Departamento,Flores,672000.0,49.0,3,2,1,3.0,0,1,0,12/04/2024,-34.62792215823742,-58.47670576292121,0,0
A-831704,Casa,Flores,2078000.0,108.0,3,2,2,17.0,1,1,1,16/11/2024,-34.63614911080896,-58.46247157513472,0,0
A-816275,Departamento,Caballito,777000.0,56.0,2,1,1,14.0,0,1,0,16/07/2024,-34.613073407651484,-58.43122424661125,0,0
A-740627,Departamento,V. Crespo,669000.0,39.0,2,1,1,2.0,0,0,0,08/07/2024,-34.60749567536407,-58.44785816934983,0,0
A-935894,Departamento,Palermo,752000.0,42.0,1,0,1,1.0,0,0,0,01/03/2025,-34.56106096579078,-58.41694489442096,0,0
A-599317,Departamento,Almagro,702000.0,50.0,2,1,1,6.0,1,0,0,31/10/2024,-34.61444708627687,-58.39475432689447,0,0
A-898343,Departamento,Almagro,787500.0,56.0,3,2,2,16.0,0,1,0,24/03/2024,-34.606500335503405,-58.41013665347305,0,0
A-480376,Departamento,Nuñez,1125000.0,59.0,3,2,1,7.0,0,0,0,30/09/2024,-34.56811478342067,-58.452298181863156,0,0
A-461792,Departamento,Caballito,1352000.0,64.0,3,2,2,0.0,1,0,0,31/10/2024,-34.613987898792175,-58.422228091150586,0,0
A-836558,Casa,Flores,933000.0,67.0,3,2,2,64.0,0,0,0,25/04/2024,-34.632104326402974,-58.44763398143756,0,0
A-188324,Ph,Flores,1033000.0,99.0,4,3,2,26.0,1,0,0,05/07/2025,-34.64429809905773,-58.469319161577815,0,0
A-358881,Departamento,Caballito,506000.0,32.0,1,0,1,2.0,1,1,0,16/08/2025,-34.62665378919726,-58.41497775637923,0,0
A-827025,Ph,Villa Urquiza,2480000.0,97.0,3,2,1,9.0,1,0,1,27/06/2025,-34.572593416467235,-58.4896247408026,0,0
A-139696,Departamento,Boedo,352000.0,44.0,2,1,1,8.0,0,0,0,05/01/2024,-34.63224779675728,-58.38979241109636,0,0
A-864826,Departamento,Palermo,615000.0,33.0,2,1,1,3.0,0,1,0,16/04/2024,-34.59339697437722,-58.41686154435372,0,0
A-189532,Departamento,Villa Urquiza,483000.0,35.0,1,0,1,46.0,1,1,0,18/02/2025,-34.59049645863076,-58.4916875655477,0,0
A-871797,Casa,Colegiales,3640000.0,150.0,5,4,1,4.0,1,0,0,18/09/2024,-34.558198513824635,-58.455192013592196,0,0
A-542448,Departamento,Palermo,608000.0,30.0,1,0,1,5.0,1,1,0,09/04/2024,-34.59650462583597,-58.41756828102326,0,0
A-824567,Casa,Nuñez,2984000.0,146.0,5,4,3,32.0,1,0,1,04/07/2025,-34.53939146667785,-58.47354006848217,0,0
A-286209,Departamento,San Telmo,556000.0,69.0,3,2,2,8.0,0,0,0,22/06/2025,-34.62245290518869,-58.355613275554816,0,0
A-194896,Departamento,Colegiales,2033000.0,89.0,4,3,2,4.0,1,1,0,10/08/2024,-34.57362977661787,-58.43216603626042,0,0
A-313252,Casa,Belgrano,2840000.0,105.0,4,3,2,22.0,1,0,1,22/04/2025,-34.55489508620795,-58.465001989944355,0,0
A-739461,Departamento,Flores,329000.0,30.0,1,0,1,29.0,0,0,0,12/02/2024,-34.630326868134915,-58.47892389099564,0,0
A-233903,Casa,Belgrano,1959000.0,75.0,3,2,1,2.0,1,0,0,27/07/2024,-34.56032703001121,-58.445518137687785,0,0
A-691886,Casa,Palermo,2127000.0,81.0,3,2,2,1.0,1,1,0,21/06/2025,-34.583020968516486,-58.408001819315906,0,0
A-856279,Departamento,Almagro,936000.0,68.0,3,2,1,15.0,1,0,0,16/04/2024,-34.62123481046909,-58.41219274055643,0,0
A-432951,Departamento,Villa Crespo,1197000.0,79.0,4,3,2,21.0,0,1,0,19/05/2025,-34.590533593036014,-58.4470852738973,0,0
A-788858,Departamento,Belgrano,495000.0,29.0,1,0,1,29.0,0,1,0,13/07/2024,-34.56875204579148,-58.451742855826815,0,0
A-643613,Ph,Boedo,516000.0,58.0,2,1,1,0.0,0,1,1,10/08/2024,-34.618154742270036,-58.40154784551124,0,0
A-763737,Departamento,Palermo,346000.0,30.0,1,0,1,44.0,1,1,0,14/07/2024,-34.561933009597766,-58.446185144370304,0,0
A-139375,Departamento,Flores,630000.0,52.0,2,1,1,23.0,0,0,1,22/02/2025,-34.615077433751885,-58.45440046927598,0,0
A-759100,Ph,Almagro,497000.0,53.0,2,1,1,4.0,1,0,0,02/11/2024,-34.621325195386405,-58.42118446617777,0,0
A-593847,Departamento,Colegiales,2049000.0,85.0,4,3,2,10.0,1,1,0,26/06/2025,-34.55788816105986,-58.42783519338534,0,0
A-942099,Departamento,Colegiales,715000.0,44.0,2,1,1,7.0,0,0,0,21/05/2024,-34.56444313484364,-58.453376621278615,0,0
A-979871,Departamento,Recoleta,2077000.0,77.0,4,3,2,0.0,0,1,0,03/06/2025,-34.59553303409394,-58.38416005555326,0,0
A-883016,Ph,Villa Urquiza,1103000.0,75.0,3,2,2,20.0,0,0,0,21/11/2024,-34.55922788827303,-58.492183328418825,0,0
A-607561,Departamento,Recoleta,757000.0,34.0,1,0,1,16.0,1,1,0,29/06/2024,-34.60340084185974,-58.39735003036327,0,0
A-676593,Departamento,Colegiales,586000.0,48.0,2,1,1,13.0,0,1,0,30/03/2024,-34.54945133276857,-58.43797261837213,0,0
A-595622,Departamento,Nuñez,1031000.0,64.0,2,1,1,0.0,0,0,0,11/07/2024,-34.555320966643364,-58.48634849977172,0,0
A-703513,Departamento,Boedo,1653000.0,82.0,5,4,3,19.0,0,1,0,17/01/2024,-34.62929691205049,-58.42485784461912,0,0
A-980775,Departamento,Recoleta,422000.0,33.0,1,0,1,14.0,0,0,0,09/11/2024,-34.58966044408242,-58.3770117882085,0,0
A-811929,Departamento,Villa Urquiza,1281000.0,63.0,3,2,1,0.0,1,1,0,12/04/2024,-34.5895262739448,-58.478771860674534,0,0
A-259326,Departamento,Recoleta,790000.0,41.0,2,1,1,1.0,0,0,0,28/05/2024,-34.57311183001345,-58.38539913344749,0,0
A-259794,Departamento,Nuñez,1099000.0,47.0,2,1,1,0.0,1,1,0,03/04/2025,-34.514929823363666,-58.47858225923585,0,0
A-590966,Departamento,Caballito,723000.0,53.0,3,2,1,21.0,0,1,0,06/08/2025,-34.60876659380368,-58.424176861684884,0,0
A-798167,Departamento,Recoleta,1066000.0,55.0,3,2,2,3.0,0,0,0,19/01/2025,-34.59436188823663,-58.38196099987986,0,0
A-271712,Casa,Almagro,1103000.0,82.0,3,2,1,11.0,1,0,1,18/04/2025,-34.61846906674673,-58.42312729998801,0,0
A-536407,Departamento,Caballito,1000000.0,72.0,4,3,2,23.0,0,1,0,09/03/2025,-34.63134336704918,-58.46199098718837,0,0
A-885754,Departamento,Boedo,811000.0,38.0,1,0,1,8.0,0,1,0,30/06/2024,-34.64429854002231,-58.43076320909762,0,0
A-858864,Departamento,Villa Crespo,714000.0,59.0,2,1,1,71.0,1,1,0,20/01/2025,-34.60049146151379,-58.42102935192772,0,0
A-174946,Departamento,Recoleta,1122000.0,42.0,3,2,1,14.0,0,1,0,20/04/2025,-34.594868843746376,-58.40874627863405,0,0
A-172634,Departamento,Boedo,571000.0,32.0,2,1,1,6.0,0,1,0,01/12/2024,-34.613175585326175,-58.39836004739859,0,0
A-572196,Departamento,Palermo,282000.0,20.0,1,0,1,8.0,0,0,0,19/02/2025,-34.59460213317401,-58.446698135070356,0,0
A-294109,Departamento,Nuñez,1019000.0,51.0,2,1,1,1.0,1,0,0,15/04/2024,-34.537594145418986,-58.453187070066924,0,0
A-541838,Ph,Flores,1293000.0,96.0,4,3,2,6.0,0,1,1,14/03/2025,-34.628082564801225,-58.47346098759833,0,0
A-395126,Departamento,Villa Crespo,680000.0,59.0,2,1,1,13.0,0,1,0,17/03/2024,-34.59311222347511,-58.435589637345274,0,0
A-241508,Departamento,Colegiales,1057000.0,59.0,3,2,2,5.0,0,1,0,15/12/2024,-34.57263078209328,-58.44925739976536,0,0
A-914755,Departamento,Villa Urquiza,396000.0,20.0,1,0,1,5.0,0,0,1,10/02/2024,-34.59239601894324,-58.49847401672301,0,0
A-344615,Departamento,Caballito,257000.0,27.0,1,0,1,19.0,0,0,0,13/11/2024,-34.639041486099465,-58.450909401824134,0,0
A-403636,Departamento,Recoleta,1800000.0,104.0,5,4,3,5.0,0,1,0,27/10/2024,-34.58789486157071,-58.38445304382673,0,0
A-992615,Departamento,Almagro,774000.0,40.0,2,1,1,6.0,0,1,0,08/09/2024,-34.603262328442085,-58.413245746234516,0,0
A-163258,Departamento,Almagro,711000.0,52.0,1,0,1,34.0,1,1,0,24/12/2024,-34.594760558132535,-58.43449909289945,0,0
A-781203,Departamento,Flores,1093500.0,76.0,4,3,2,20.0,0,1,0,11/07/2025,-34.6627987253633,-58.455620150210926,0,0
A-698990,Departamento,Recoleta,761000.0,37.0,1,0,1,4.0,0,1,0,23/04/2025,-34.588001233295245,-58.394202324144835,0,0
A-399599,Departamento,Villa Crespo,604000.0,34.0,2,1,1,7.0,0,1,0,24/02/2025,-34.60779922420565,-58.44171400914405,0,0
A-484299,Departamento,Caballito,445000.0,38.0,1,0,1,8.0,0,0,0,09/08/2025,-34.61823080347912,-58.42056280560835,0,0
A-421423,Casa,Villa Urquiza,2218000.0,100.0,4,3,2,16.0,1,0,0,09/10/2024,-34.57250356523655,-58.48162407928184,0,0
A-898754,Departamento,Flores,1108000.0,81.0,4,3,2,5.0,1,1,0,15/03/2025,-34.633889237888035,-58.470053557002565,0,0
A-709118,Departamento,Flores,217000.0,20.0,1,0,1,3.0,1,1,0,12/09/2024,-34.637689241257306,-58.44549845606812,0,0
A-922882,Departamento,Villa Crespo,1252000.0,61.0,3,2,1,12.0,1,0,0,26/01/2025,-34.607536638491446,-58.44701871739484,0,0
A-217372,Departamento,Almagro,495000.0,45.0,2,1,1,13.0,0,0,0,19/03/2025,-34.62862367614698,-58.41941381839715,0,0
A-491085,Ph,Flores,653000.0,41.0,2,1,1,1.0,1,0,0,10/07/2024,-34.600971862448226,-58.46011981612436,0,0
A-639365,Departamento,Villa Crespo,864000.0,34.0,2,1,1,5.0,0,0,0,26/06/2024,-34.604477625015654,-58.4150167230726,0,0
A-222375,Departamento,Recoleta,2083000.0,59.0,4,3,2,2.0,0,0,0,27/06/2025,-34.58425819209763,-58.399316794047415,0,0
A-400973,Departamento,Recoleta,1449000.0,66.0,2,1,1,5.0,0,1,0,14/09/2024,-34.594546631232845,-58.389634039042974,0,0
A-338219,Casa,Villa Urquiza,1683000.0,133.0,4,3,2,18.0,0,0,1,22/03/2025,-34.571491102981184,-58.476997233876034,0,0
A-434914,Departamento,Almagro,443000.0,40.0,2,1,1,18.0,0,1,0,28/03/2024,-34.60084720344641,-58.43373057946164,0,0
A-246334,Departamento,Caballito,1016000.0,91.0,5,4,3,43.0,0,0,0,20/10/2024,-34.60989095400479,-58.435288925039906,0,0
A-344691,Departamento,Colegiales,2526000.0,139.0,6,5,1,0.0,0,0,0,18/08/2024,-34.58075376383324,-58.44960633694412,0,0
A-540651,Departamento,Belgrano,657000.0,53.0,2,1,1,50.0,1,1,0,06/06/2024,-34.54331164282076,-58.45945234856973,0,0
A-784025,Departamento,Boedo,527000.0,43.0,2,1,1,1.0,0,0,0,02/02/2024,-34.62667597480209,-58.400706120611,0,0
A-874825,Ph,Nuñez,920000.0,64.0,3,2,1,0.0,1,0,0,11/04/2025,-34.5308816093869,-58.43976891293793,0,0
A-248071,Departamento,Flores,679500.0,36.0,2,1,1,1.0,0,1,0,12/04/2024,-34.62505822163546,-58.467188170427605,0,0
A-561902,Departamento,Nuñez,1094000.0,64.0,2,1,1,9.0,0,0,0,14/05/2024,-34.53630142610663,-58.46119116060252,0,0
A-710305,Departamento,Almagro,263000.0,30.0,1,0,1,39.0,0,1,0,11/10/2024,-34.59974752618026,-58.430146236692345,0,0
A-960079,Departamento,Recoleta,736000.0,56.0,3,2,2,19.0,1,1,0,23/06/2025,-34.57932354472504,-58.393973840044325,0,0
A-362851,Departamento,San Telmo,1051000.0,69.0,3,2,1,33.0,1,1,0,08/03/2025,-34.62208276367578,-58.376232029888065,0,0
A-937658,Departamento,Recoleta,1059000.0,61.0,2,1,1,1.0,0,0,0,13/01/2024,-34.571805577107305,-58.40067758420436,0,0
A-296346,Departamento,Villa Urquiza,584000.0,50.0,2,1,1,14.0,1,0,0,18/03/2025,-34.565907586572216,-58.48717569624564,0,0
A-939877,Departamento,Villa Crespo,527000.0,35.0,2,1,1,16.0,0,1,0,14/04/2025,-34.58840533044922,-58.430337406688366,0,0
A-301783,Departamento,Palermo,1339000.0,84.0,4,3,2,30.0,1,0,0,17/04/2024,-34.57865666597195,-58.437122740906645,0,0
A-195355,Departamento,Palermo,1997000.0,131.0,7,6,4,46.0,0,1,0,29/05/2024,-34.59417898040316,-58.42119586258908,0,0
A-807038,Departamento,Villa Crespo,1140000.0,74.0,4,3,2,2.0,0,1,0,17/09/2024,-34.597923720843454,-58.43884757674615,0,0
A-382615,Departamento,Colegiales,226000.0,20.0,1,0,1,8.0,0,0,0,30/03/2024,-34.578365576133415,-58.43026337906004,0,0
A-675794,Departamento,Flores,1741000.0,108.0,5,4,3,9.0,0,1,0,15/04/2025,-34.62994060141312,-58.45592600718685,0,0
A-716090,Ph,Palermo,940000.0,46.0,2,1,1,0.0,1,0,1,21/11/2024,-34.57995099174495,-58.43741869222427,0,0
A-217206,Ph,Caballito,753000.0,35.0,2,1,1,4.0,1,1,1,31/12/2024,-34.64251979027129,-58.4484210389758,0,0
A-720180,Ph,Palermo,1039000.0,44.0,2,1,1,2.0,0,0,0,08/10/2024,-34.58527380761474,-58.44043300259952,0,0
A-382472,Ph,Villa Urquiza,1054000.0,72.0,3,2,1,14.0,0,1,0,19/09/2024,-34.56184275887324,-58.480947209641094,0,0
A-104488,Ph,Colegiales,1172000.0,45.0,2,1,1,0.0,0,0,1,06/05/2024,-34.56851389362611,-58.44242037748216,0,0
A-490649,Departamento,Palermo,870000.0,39.0,2,1,1,16.0,1,1,0,28/10/2024,-34.5853415547487,-58.42963849939077,0,0
A-636089,Departamento,Flores,749000.0,73.0,3,2,2,6.0,0,1,1,27/05/2025,-34.64173889909167,-58.46996278856583,0,0
A-254255,Ph,Recoleta,4814000.0,130.0,4,3,2,11.0,1,0,1,26/01/2024,-34.606778207651054,-58.415678342767094,0,0
A-592819,Departamento,Villa Urquiza,764000.0,50.0,3,2,2,5.0,0,1,0,11/06/2025,-34.578094979831945,-58.48386036801719,0,0
A-678685,Departamento,Recoleta,1800000.0,104.0,5,4,3,5.0,0,1,0,22/07/2024,-34.58789486157071,-58.38445304382673,0,0
A-488110,Departamento,Recoleta,526000.0,36.0,2,1,1,16.0,0,1,0,24/01/2025,-34.574027544359,-58.38238913797279,0,0
A-520279,Ph,Colegiales,2448000.0,141.0,6,5,4,0.0,1,0,0,23/07/2024,-34.57210766936044,-58.45540148167953,0,0
A-590897,Departamento,Almagro,1023000.0,79.0,3,2,1,3.0,0,0,0,31/07/2024,-34.59898171865576,-58.41213304680579,0,0
A-439932,Departamento,Belgrano,582000.0,45.0,1,0,1,20.0,0,0,0,27/03/2024,-34.56419227551993,-58.43027660646544,0,0
A-580118,Departamento,Villa Urquiza,513000.0,34.0,1,0,1,13.0,0,0,0,23/12/2024,-34.565541628678226,-58.45968705178607,0,0
A-283247,Departamento,Flores,856500.0,55.0,2,1,1,0.0,0,1,0,07/02/2025,-34.63548140249625,-58.459750998800274,0,0
A-718084,Departamento,Nuñez,1024000.0,76.0,3,2,1,17.0,0,0,0,19/03/2025,-34.552535739842796,-58.466484200419835,0,0
A-990382,Ph,Flores,760000.0,58.0,3,2,1,5.0,0,1,0,17/03/2024,-34.64072575096201,-58.45528851144718,0,0
A-311319,Departamento,Palermo,1229000.0,50.0,2,1,1,2.0,0,0,0,14/01/2025,-34.56704933495744,-58.40919763932588,0,0
A-804938,Departamento,Boedo,1143000.0,72.0,3,2,1,9.0,0,0,0,14/06/2025,-34.629283292336495,-58.398609136129245,0,0
A-214887,Departamento,San Telmo,1347000.0,85.0,4,3,2,21.0,0,0,0,14/09/2024,-34.62915417178691,-58.38481676617075,0,0
A-531016,Ph,Caballito,1178000.0,54.0,2,1,1,12.0,1,1,1,06/08/2024,-34.64094856556308,-58.41678892502693,0,0
A-392240,Departamento,Almagro,808500.0,49.0,3,2,1,8.0,0,0,1,20/10/2024,-34.61618231977354,-58.41383494405965,0,0
A-727807,Ph,Colegiales,1514000.0,104.0,3,2,1,7.0,0,1,1,06/06/2025,-34.570137286160985,-58.453989391805386,0,0
A-529321,Departamento,Colegiales,404000.0,31.0,2,1,1,22.0,0,0,0,25/05/2025,-34.58487158169581,-58.458674622412914,0,0
A-231143,Departamento,Villa Crespo,868000.0,35.0,2,1,1,15.0,0,1,0,01/03/2025,-34.58603555180186,-58.442199499338834,0,0
A-312812,Departamento,Recoleta,628000.0,37.0,1,0,1,31.0,1,1,0,12/08/2025,-34.60800667423374,-58.38246128478696,0,0
A-847440,Departamento,Villa Urquiza,1200000.0,87.0,4,3,2,0.0,0,1,0,19/08/2024,-34.56536290204836,-58.47568768599624,0,0
A-196629,Departamento,Recoleta,624000.0,47.0,3,2,1,34.0,0,1,0,23/03/2024,-34.603629516529864,-58.38226069760455,0,0
A-767125,Casa,Recoleta,3093000.0,111.0,4,3,2,4.0,1,1,1,15/02/2025,-34.59079940779789,-58.377291207852096,0,0
A-207621,Departamento,Recoleta,698000.0,37.0,2,1,1,3.0,1,1,0,14/03/2025,-34.574126371016256,-58.38337949800376,0,0
A-762783,Departamento,Almagro,724000.0,87.0,3,2,1,29.0,1,0,0,09/04/2024,-34.61192276940159,-58.39958291511472,0,0
A-625128,Departamento,Caballito,586000.0,44.0,2,1,1,17.0,0,0,0,13/09/2024,-34.61116824311387,-58.45365224947861,0,0
A-801314,Departamento,Caballito,706000.0,65.0,2,1,1,8.0,0,0,0,10/08/2025,-34.63106309710154,-58.45605210333163,0,0
A-983359,Ph,Recoleta,756000.0,43.0,2,1,1,5.0,1,0,0,18/01/2024,-34.58443897837958,-58.3908964618393,0,0
A-186790,Departamento,Caballito,1447500.0,65.0,3,2,1,26.0,0,1,0,02/01/2024,-34.624612315240775,-58.44134955947981,0,0
A-271242,Departamento,San Telmo,450000.0,47.0,2,1,1,21.0,0,1,0,27/05/2025,-34.62849851701319,-58.383764888917575,0,0
A-870447,Departamento,San Telmo,622500.0,36.0,1,0,1,1.0,0,1,0,25/02/2024,-34.59834327710505,-58.37420685496654,0,0
A-105497,Departamento,Recoleta,613000.0,41.0,2,1,1,29.0,0,0,1,07/04/2024,-34.616667688892235,-58.39381817883577,0,0
A-431862,Departamento,Villa Urquiza,777000.0,64.0,3,2,2,6.0,0,0,0,22/12/2024,-34.58208586493311,-58.47772080542284,0,0
A-389446,Departamento,San Telmo,784000.0,61.0,3,2,1,9.0,0,1,0,23/04/2025,-34.629061447867805,-58.361502297809366,0,0
A-712915,Ph,Belgrano,1157000.0,65.0,2,1,1,5.0,0,0,0,22/05/2024,-34.56300432870429,-58.456090656406076,0,0
A-601088,Departamento,Palermo,709000.0,49.0,2,1,1,17.0,0,1,0,09/02/2025,-34.585257498514245,-58.432108565525844,0,0
A-627116,Departamento,Palermo,2635000.0,109.0,5,4,3,9.0,1,1,0,09/06/2025,-34.59272651253835,-58.39635972913014,0,0
A-657540,Ph,Villa Crespo,868000.0,52.0,2,1,1,24.0,1,0,0,20/03/2024,-34.5978820999476,-58.44413187004235,0,0
A-583727,Departamento,Almagro,796000.0,66.0,3,2,1,13.0,0,1,0,05/06/2024,-34.60962725189881,-58.42148851030609,0,0
